Date,Description,Payee,Reference,Amount,Type,Status,Category Code,Category Name,Reconciled
2023-09-16,#Monthly Account Fee,#Monthly Account Fee,,99.00,Debit,PENDING,,,No
2023-09-16,#Cash Deposit Fee,#Cash Deposit Fee,,60.05,Credit,PENDING,,,No
2023-09-15,Magtape Credit Capitec Boitumelo Makhubela,Magtape Credit Capitec Boitumelo Makhubela,,800.00,Credit,PENDING,,,No
2023-09-11,Bank charges,ADT Cash Deposit 09741001 Bokamoso Mbewe,,734.70,Credit,PENDING,,,No
2023-09-11,Rtc Credit Warona Khoza 3 D2 D60 E374,Rtc Credit Warona Khoza 3 D2 D60 E374,,730.00,Credit,PENDING,,,No
2023-09-11,Magtape Credit Capitec L Gumbu,Magtape Credit Capitec L Gumbu,,1200.00,Credit,PENDING,,,No
2023-09-07,Bank charges,ADT Cash Deposit 00686112 Leano,,734.70,Credit,PENDING,,,No
2023-09-06,FNB App Payment To Accountant SARS Reg Think M8,FNB App Payment To Accountant SARS Reg Think M8,,750.00,Debit,PENDING,,,No
2023-09-06,Bank charges,ADT Cash Deposit 00686113 Lethukuthula Shabang,,1219.70,Credit,PENDING,,,No
2023-09-05,Rtc Credit Onkgethile Mabasa 9 Db 2335421,Rtc Credit Onkgethile Mabasa 9 Db 2335421,,1020.00,Credit,PENDING,,,No
2023-09-04,Rtc Credit Trip And Photos 646 E776300,Rtc Credit Trip And Photos 646 E776300,,700.00,Credit,PENDING,,,No
2023-09-04,Rtc Credit Boago Masilo 1 Ad 8 Caeb 73,Rtc Credit Boago Masilo 1 Ad 8 Caeb 73,,720.00,Credit,PENDING,,,No
2023-09-02,FNB App Payment From Kefentse Motsepe,FNB App Payment From Kefentse Motsepe,,720.00,Credit,PENDING,,,No
2023-09-02,Magtape Credit Capitec Botlhale Mmusi,Magtape Credit Capitec Botlhale Mmusi,,720.00,Credit,PENDING,,,No
2023-08-30,Magtape Credit Capitec Remo Makgeledisa,Magtape Credit Capitec Remo Makgeledisa,,1020.00,Credit,PENDING,,,No
2023-08-25,Rtc Credit Thatego Mphela Bca 22 Ac 194,Rtc Credit Thatego Mphela Bca 22 Ac 194,,720.00,Credit,PENDING,,,No
2023-08-21,Bank charges,ADT Cash Deposit 09741002 Bokamoso Mbewe,,510.95,Credit,PENDING,,,No
2023-08-17,#Monthly Account Fee,#Monthly Account Fee,,99.00,Debit,PENDING,,,No
2023-08-16,Magtape Credit Capitec Naledi Maphoto Books,Magtape Credit Capitec Naledi Maphoto Books,,290.00,Credit,PENDING,,,No
2023-08-15,Magtape Credit Capitec Boitumelo Makhubela,Magtape Credit Capitec Boitumelo Makhubela,,1000.00,Credit,PENDING,,,No
2023-07-18,FNB App Transfer From Accout Activation,FNB App Transfer From Accout Activation,,100.00,Credit,PENDING,,,No
